BAL	D1	Art 9	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	"All eight Member States of the marine region have defined GES for Descriptor 1 but none have defined it in the same way (or even similarly). The levels of details vary enormously. This being said, all Member States have defined GES more specifically than in the text of Annex I of the MSFD and most Member States have incorporated some or all of the Commission Decision criteria for D1. Three Member States out of eight have provided specific definitions for each criterion (DK, FI, SE) whereas another four Member States have defined GES at indicator level, some covering all of the criteria and most of the indicators (EE), others covering only certain indicators and criteria (LT, LV, PL). Only one Member State does not cover the Commission Decision criteria at all (DE).

For five Member States (DK, EE, FI, PL and SE), the GES definition covers at least the species, habitats and ecosystem levels but to varying levels of details. For the other three Member States, the definition covers only some of these elements: only species and habitats (DE), only species (LT), only habitats (LV).The level of coherence of the Member States’ reporting at the species level is moderate.The level of coherence of the Member States’ reporting at the habitats level is much lower than at species level. The level of coherence across the Baltic marine region for the definition of Good Environmental Status for Descriptor 1 is low."	"With regard to the definition at species level, four Member States (DK, EE, SE, PL) cover the three main highly-mobile species groups –mammals, birds and fish. One country (LT) only covers two out of the three species groups (birds and fish). All of these five countries have referred to individual species within the three species groups (e.g. harbour porpoise, long-tailed duck, etc.) in their GES definition. For one of these countries (SE), the definition also includes general statements that apply to the whole species groups (e.g. the population sizes of mammals, birds and fish do not deviate from the natural fluctuations of the population). The other four Member States (DK, EE, LT, PL) therefore seem to have selected a number of indicator species. The species most commonly referred to include the harbour seal for mammals and the long-tailed duck for birds. No individual species of fish is singled out. 

For two Member States, specific species groups are not explicitly mentioned (DE, FI). For one of the two countries (FI) it is understood that the definition applies equally to all species while for the other (DE) the definition applies only to protected/listed species. Finally, as mentioned previously one Member State (LV) has not defined GES at species level. Only one Member State (PL) uses the concept of functional groups (although another Member State (SE) refers to “key functional group individuals” but without any more details). No Member State covers explicitly cephalopods, but they could be implicitly covered by the two Member States that cover species at a general level (DE, FI). One Member State (PL) explicitly states that cephalopods are not relevant for the Baltic Sea. Some Member States have referred to types of species (e.g. habitat-forming species, top predators, benthic species) (e.g. DK, FI, LV, SE).

Only one Member State (DE) has included a direct mention to listed/protected species (Habitats and Birds Directives, ASCOBANS, HELCOM BSAP) in its GES definition. Other Member States have referred to individual species that are protected/listed but have not referred to the agreements/ legislation that protect them.  With regard to the definitions at habitats level, the habitat types/zones covered by the GES definitions of the countries of the Baltic marine region are defined in very different ways and there is no uniformity. Only one Member State (DK) refers to the concept of predominant habitats but without actually specifying the predominant habitat types covered by its definition (except for a distinction between hard and soft bottoms). Two Member States (SE, PL) cover a number of seabed habitats types, covering both benthic and pelagic habitats, based on the EUNIS 2 and the HELCOM classification but Poland’s coverage of benthic habitats is very limited. One Member State (FI) covers all habitats types (seabed and water column) because it is very general in its formulation. Only two Member States (EE, LV) refer to specific individual seabed and water column habitats, some of which are protected under the Habitats Directive. One Member State (DE) covers only protected/listed habitats (as per the Habitats Directive and HELCOM). Finally, one Member State (LT) has not defined GES at habitat level. With regard to the definitions at ecosystem level, three Member States (DK, FI, SE) have included a general definition for criterion 1.7, which covers more or less the whole ecosystem structure. Three Member States (EE, LT, PL) have defined criterion 1.7 (and subsequent indicators) focusing only the fish community and using indicators such as the Community trophic index. The last two Member States have not defined GES for criterion 1.7. 

A majority of the GES definitions for D1 in the Baltic marine region are quantified and specific. Four Member States (EE, LT, LV, SE) have defined GES at the indicator level providing specific threshold values and baselines for most of their indicators. The other four Member States (DE, DK, FI, PL) have provided only qualitative normative definitions or very few threshold values. 

In terms of baselines, the approaches adopted by the Member States vary greatly. Only two Member States (FI, SE) have used baselines in the sense of ‘reference conditions’, i.e. in relation to ‘prevailing physiographic, geographic and climatic (natural) conditions’ that are largely free from anthropogenic influences. One Member State (LV) refers to “levels associated with polluted conditions” as the boundary between good status (below these levels) and not good status (above these levels). It could be assumed that in this case too good status is defined in relation to prevailing physiographic, geographic and climatic (natural) conditions. Two Member States (EE, LT) use “historical conditions” or “historical time series” for their baselines, which seem to refer to past, degraded states. It is not clear in both cases whether there is an ambition to improve from such a state. 

Several Member States (DE, EE, LV, SE) have reflected, directly or indirectly, the definitions for Favourable Conservation Status under the Habitats Directive and/or for Good Ecological Status under the Water Framework Directive. In some cases, the reference is made at a general level (DE), while in other cases the reference is made for specific ecosystem components (EE, LV, SE). Four Member States (DE, EE, LT, SE) have also included in their GES definitions or their accompanying text a reference to HELCOM."	1	Low
BAL	D1	Art 8 Pressures	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	The level of coherence in the approaches used for the initial assessments on physical damage and loss across the Baltic marine region is moderate (even though the level of details varies greatly from one Member State to another). 	"Most of the Member States have undertaken an initial assessment on both physical loss and physical damage; only one Member State (LV) has just provided information on physical loss. One Member State (PL) has not reported any information on the pressures in the reporting sheets or the paper report. However, in the reporting sheets, the same Member State (PL) has reported that the main pressure on habitats in all geographic areas is physical loss and smothering. 

Most Member States have covered different types of physical loss and physical damage, albeit at different levels of detail. The information reported by some Member States is comprehensive (e.g. DK), in other cases the information is rather limited (e.g. EE, LV). All Member States have listed the main causes of pressure – the construction and maintenance of ports (physical loss) and trawling fisheries (physical damage) are the most referred to. The impacts of physical loss and physical damage are covered by all Member States but in most cases (DE, EE, FI, LT, LV, SE) with very little detail. 

As a rule, Member States do not refer expressly to WFD reports and only in few cases HELCOM is directly mentioned (e.g. FI, SE). Two Member States (DK, LT) presented clear conclusive judgements on the current status of both physical loss and physical damage, one (FI) reported this type of judgements only for physical damage and other (LV) only for physical loss.

In the reporting sheets, one Member State (DK) reported that less than 1% of their seabed habitats is affected by physical loss; two Member States (EE, LT) reported 1-5%. The remaining Member States did not report anything. For physical damage, two Member State (EE, LT) reported that 1-5% of their seabed habitats is affected and one Member State (DK) reported 75 to 100%. The other Member States did not report anything. "	2	Moderate
BAL	D1 	Art 8 Biological features	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	All Member States have undertaken an initial assessment of biological features. All Member States have reported on habitats and species/functional groups, but only some addressed ecosystems (DK, EE, LT, LV).                 The level of coherence of the initial assessments on biological features across the Baltic marine region is considered as relatively low. 	"Habitats
Most Member States covered at least a good share of the relevant seabed habitat types, but many Member States (DE, DK, EE, LT, PL) did not cover, or covered in a very limited way, water column habitat types. The majority of Member States used the MSFD classification of predominant habitats or an equivalent system (in particular EUNIS Level 2 classification). 

In the reporting sheets, only one Member State (DK) reported on listed habitats from the Habitats Directive and three Member States (DE, FI and PL) reported on habitats from the HELCOM list. Four Member States (DE, DK, FI, LV) have reported using the MSFD predominant habitat type classification. The predominant habitat types which have been most reported are shallow sand (three Member States), shelf mixed sediment (three Member States) and shallow mud (three Member States).

When assessing habitats or habitat types, Member States focused on habitat distribution and extent, but not so much on habitats condition or on the main causes of pressure. The main pressures on habitats reported by the Member States are nutrient enrichment, physical loss and damage.  

Most Member States (EE, FI, LT, LV, PL and SE) provided a clear and conclusive judgement on the current status of the habitats, but almost always only for a selection of habitats. A number of Member States (e.g. EE, FI, LV) have judged some of their habitats to be in good status. However, some of these Member States (e.g. EE, LV) have made this judgement even though the habitat distribution, extent or condition was assessed as being altered in relation to natural conditions. In some cases (e.g. EE, LV), this is in line with the fact that the GES definition does not require habitats to be in line with natural conditions to be at GES.  

For the assessment of status, the Habitats Directive is mentioned by all Member States but one (DE). HELCOM is explicitly referred to by at least some Member States (e.g. DK, FI, PL and SE).

Species/functional groups 
Three Member States (DE, DK, LV) used a mixed approach to report on species and functional groups. Two Member States reported only on species groups (FI, SE) and the remaining two Member State reported only on functional groups (EE, LT).  One Member State (PL) has reported on species groups, functional groups and individual species.

Almost all Member States covered at least birds, fish and mammals. In a number of cases, where the information reported did not cover all relevant species groups the justification provided for the gaps was not considered sufficient (e.g. DE, DK, EE). One Member State (LT) did not report on mammals due to the lack of sufficient information. Three Member States have reported on bird functional groups (DE, DK, LT), four Member States have reported on fish functional groups (DK, EE, LT, LV) and two Member States have reported on mammal functional groups (DK, EE). One Member State (PL) carried out the majority of its assessment on birds (wintering birds and white-tailed eagle). The functional groups most reported on were, for birds, birds inshore benthic, birds inshore pelagic and birds offshore pelagic (three Member States), for fish, demersal fish and pelagic fish (four Member States) and for mammals, seals (two Member States).

In the reporting sheets, none of the Member State reported on listed species from the Birds and Habitats Directive. Only two Member State (FI and PL) reported on listed species from the HELCOM.

For the majority of Member States, the reports include information on species abundance and condition and on the main pressures. Those reported most often as the main pressures on species are extraction of species (all species) and physical loss (smothering). 

All Member States provided at least a qualitative/descriptive judgement of the current status of some (e.g. LT) or all (e.g. EE) of the species/functional groups reported on. Six Member States (DE, DK, EE, FI, LT) have judged some of their species/functional groups to be in good status although for one Member State (PL) the sampling size has decreased significantly (from 24 in 2005 to 4 in 2009) risking the results to be less accurate. As for habitats, some of these judgements (e.g. from DE, LT) have been made even though the species composition/population is reported to be altered in relation to natural conditions. Four Member States (DE, EE, FI, LT) have reported some of their species/functional groups to be not in good status. 

Only a few Member States have not systematically referred to the Habitats and Birds Directives (e.g. LT) or to HELCOM (e.g. DK, LV and PL) in their assessment of species/functional groups.

Ecosystems
Only four Member States (DK, EE, LT, LV) have reported on ecosystems. They usually provide very little and reported on the main pressures. Three Member State (DK, EE, LT) provided a conclusive judgement on the current status of their ecosystems in their paper report. In one of the cases (DK) the assessment was negative, in another other case (EE) the majority of the indicators assessed were considered to be at GES, and in the remaining case (LT) the majority of the indicators assessed were considered not to be at GES.
"	1	Low
BAL	D1	Art 10 	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	All Member States have defined environmental targets for the biodiversity descriptors, except LV which has not defined targets for Descriptor 4.                          The level of coherence in the setting of targets and indicators across the Baltic marine region is considered to be moderate. 	"Four Member States (DK, EE, FI and PL) have defined separate targets for D1, D4 and D6. Each of these countries has defined at least two targets per descriptor, with Descriptor 1 generally counting the most targets and Descriptor 6 the least. One Member State (SE) has combined the targets for Descriptors 1 and 4 and reported the targets for Descriptor 6 separately but has reported only four targets in total. One Member State (LV) has reported one target and associated indicators (the same as for the GES definition) for Descriptor 1 and one target for Descriptor 6 but has not reported targets for Descriptor 4. 

Two Member States (DE, LT) have addressed with one set of targets the three descriptors. One of these two Member States (LT) has reported only a single target in their reporting sheets along with a number of specific indicators (mainly the same as their GES indicators). These two countries have reported targets at a low level of detail. 

The biodiversity targets represent a mix of state, impact and pressure targets, with a domination of state and impact targets. The pressures addressed are mainly those related to fishing activities and/or causing physical damage to the seafloor (including selective extraction of species, bottom trawling, by-catch, discards, etc.) in particular in relation to D6. Two Member States (LT, LV) have not included any pressure targets. 

Most Member States (DE, DK, EE, FI, PL and SE) have defined targets/indicators for specific species. The inclusion of these species in the Member States’ targets can be because they are considered sensitive/threatened and in need of protection (e.g. listed species from the Habitats and Birds Directive or from the HELCOM Convention), they have a particular function/ role in the ecosystem (e.g. habitat-forming species, slowly-reproducing species, top predators, etc.), they are particular sensitive to certain pressures (e.g. fishing, by-catch) or they are well-studied and monitored. Examples of such species commonly addressed by the targets are harbour, ringed and grey seals. 

Four of the Member States have addressed the main three species groups in their targets: fish, birds, mammals (DK, EE, FI and PL), one Member State (DE) has focused on birds, mammals and benthic species and one Member State (SE) has focused only on fish. A few Member States have covered shellfish, sometimes as part of the seabed habitat associated communities (DE, DK). None of the Member States have addressed cephalopods. 

In terms of habitat types, all Member States have addressed benthic habitats in a general manner or through the condition of the benthic community, in particular using a number of indices/indicators related to the condition of the benthic community (e.g. BQI). Water column habitats are less frequently covered by the biodiversity targets. Only two Member States (DK, FI) have defined targets related to the planktonic community.

Only three Member States (DE, FI and PL) have included targets that relate to regional, EU or international objectives, such as HELCOM, the Habitats and Birds Directive, the Common Fisheries Policy, the Water Framework Directive or the Convention on Biological Diversity. Two Member States (DK, FI) have defined a target related to the establishment of Marine Protected Areas; one other (DE) has set targets related to resettlements of endangered populations and the creation of migration corridors.

In terms of quantification, four Member States (DK, EE, LT, LV) out of eight have defined thresholds and baselines for their targets and associated indicators but for three of them (EE, LT, LV) they have used the same indicators for their targets as for their GES. Therefore only one Member State (DK) has defined quantitative parameters for targets that should help achieve GES rather than being an expression of GES. 

The other four Member States (DE, FI, Pl and SE) have defined potentially measurable targets and indicators but have come short of setting threshold values and baselines that would make them fully SMART. However, these sets of targets are considered to be more in line with the objectives of the Directive as they are designed to help achieve GES rather than being expressions of GES. "	2	Moderate
BAL	D4	Art 9 	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	"
All Member States but one (LV) have defined GES for Descriptor 4. One Member State (DE) has provided a global definition for D1, D4 and D6, which is only tenuously related to D4. 


None of the other Member States have defined GES for Descriptor 4 the same way.                                                                   The level of coherence across the Baltic marine region for the definition of Good Environmental Status for Descriptor 4 is low."	"One Member State (PL) has addressed each of the D4 criteria and indicators (however, the indicator for marine mammals does not have a GES threshold and is therefore not yet operational). Two Member States (DK, FI) have defined D4 at the level of the criteria but not necessarily covering all criteria. The other three Member States (EE, LT, SE) have defined D4 at the level of the indicator, not necessarily covering all indicators and criteria. Only two Member States (FI, SE) have provided general definitions that cover all food-web components indiscriminately (i.e. from plankton to higher trophic levels), sometimes in addition to more specific indicators. The other Member States have only referred to specific food web components in their GES definition. 

Four of the six Member States that are considered to have defined D4 (DK, EE, FI, LT, PL) have covered at least fish and planktonic communities (including phyto- and zooplankton). Four Member States (EE, LT, SE, PL) refer to certain fish community indices and indicators (e.g. fish community size index, trophic levels, mean maximum length); one of them (SE) mentions the HELCOM FISH-PRO project. In addition, four Member States (DK, FI, SE, PL) have also covered mammals. Only two Member States (SE, PL) has covered seabirds (white-tailed eagle and wintering waterfowl species). 

Four Member States (DK, FI, SE, PL) refer to key species, to top predators or species at the top of the food web. Two Member States (DK, SE) also include specific species as indicators of change in their GES definition, including the harbour porpoise and the harbour seal. 

Four Member States (EE, LT, SE, PL) have provided threshold values for most of their indicators, making their GES definition measurable and specific. The other two Member States (FI, DK) refer to the long-term sustainability of populations and the balance of the food web without providing more details of what is meant with this. Three Member States (DK, FI, SE) have specified a baseline for their GES definitions as ‘reference conditions’, i.e. in line with prevailing conditions. 

Only one Member State (FI) refers to energy transfers between trophic levels in its GES definition. "	1	Low
BAL	D4	Art 8 Pressures	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	The level of coherence in the approaches used for the initial assessments on physical damage and loss across the Baltic marine region is moderate (even though the level of details varies greatly from one Member State to another). 	"Most of the Member States have undertaken an initial assessment on both physical loss and physical damage; only one Member State (LV) has just provided information on physical loss. One Member State (PL) has not reported any information on the pressures in the reporting sheets or the paper report. However, in the reporting sheets, the same Member State (PL) has reported that the main pressure on habitats in all geographic areas is physical loss and smothering. 

Most Member States have covered different types of physical loss and physical damage, albeit at different levels of detail. The information reported by some Member States is comprehensive (e.g. DK), in other cases the information is rather limited (e.g. EE, LV). All Member States have listed the main causes of pressure – the construction and maintenance of ports (physical loss) and trawling fisheries (physical damage) are the most referred to. The impacts of physical loss and physical damage are covered by all Member States but in most cases (DE, EE, FI, LT, LV, SE) with very little detail. 

As a rule, Member States do not refer expressly to WFD reports and only in few cases HELCOM is directly mentioned (e.g. FI, SE). Two Member States (DK, LT) presented clear conclusive judgements on the current status of both physical loss and physical damage, one (FI) reported this type of judgements only for physical damage and other (LV) only for physical loss.

In the reporting sheets, one Member State (DK) reported that less than 1% of their seabed habitats is affected by physical loss; two Member States (EE, LT) reported 1-5%. The remaining Member States did not report anything. For physical damage, two Member State (EE, LT) reported that 1-5% of their seabed habitats is affected and one Member State (DK) reported 75 to 100%. The other Member States did not report anything. "	2	Moderate
BAL	D4 	Art 8 Biological features	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	All Member States have undertaken an initial assessment of biological features. All Member States have reported on habitats and species/functional groups, but only some addressed ecosystems (DK, EE, LT, LV).                 The level of coherence of the initial assessments on biological features across the Baltic marine region is considered as relatively low. 	"Habitats
Most Member States covered at least a good share of the relevant seabed habitat types, but many Member States (DE, DK, EE, LT, PL) did not cover, or covered in a very limited way, water column habitat types. The majority of Member States used the MSFD classification of predominant habitats or an equivalent system (in particular EUNIS Level 2 classification). 

In the reporting sheets, only one Member State (DK) reported on listed habitats from the Habitats Directive and three Member States (DE, FI and PL) reported on habitats from the HELCOM list. Four Member States (DE, DK, FI, LV) have reported using the MSFD predominant habitat type classification. The predominant habitat types which have been most reported are shallow sand (three Member States), shelf mixed sediment (three Member States) and shallow mud (three Member States).

When assessing habitats or habitat types, Member States focused on habitat distribution and extent, but not so much on habitats condition or on the main causes of pressure. The main pressures on habitats reported by the Member States are nutrient enrichment, physical loss and damage.  

Most Member States (EE, FI, LT, LV, PL and SE) provided a clear and conclusive judgement on the current status of the habitats, but almost always only for a selection of habitats. A number of Member States (e.g. EE, FI, LV) have judged some of their habitats to be in good status. However, some of these Member States (e.g. EE, LV) have made this judgement even though the habitat distribution, extent or condition was assessed as being altered in relation to natural conditions. In some cases (e.g. EE, LV), this is in line with the fact that the GES definition does not require habitats to be in line with natural conditions to be at GES.  

For the assessment of status, the Habitats Directive is mentioned by all Member States but one (DE). HELCOM is explicitly referred to by at least some Member States (e.g. DK, FI, PL and SE).

Species/functional groups 
Three Member States (DE, DK, LV) used a mixed approach to report on species and functional groups. Two Member States reported only on species groups (FI, SE) and the remaining two Member State reported only on functional groups (EE, LT).  One Member State (PL) has reported on species groups, functional groups and individual species.

Almost all Member States covered at least birds, fish and mammals. In a number of cases, where the information reported did not cover all relevant species groups the justification provided for the gaps was not considered sufficient (e.g. DE, DK, EE). One Member State (LT) did not report on mammals due to the lack of sufficient information. Three Member States have reported on bird functional groups (DE, DK, LT), four Member States have reported on fish functional groups (DK, EE, LT, LV) and two Member States have reported on mammal functional groups (DK, EE). One Member State (PL) carried out the majority of its assessment on birds (wintering birds and white-tailed eagle). The functional groups most reported on were, for birds, birds inshore benthic, birds inshore pelagic and birds offshore pelagic (three Member States), for fish, demersal fish and pelagic fish (four Member States) and for mammals, seals (two Member States).

In the reporting sheets, none of the Member State reported on listed species from the Birds and Habitats Directive. Only two Member State (FI and PL) reported on listed species from the HELCOM.

For the majority of Member States, the reports include information on species abundance and condition and on the main pressures. Those reported most often as the main pressures on species are extraction of species (all species) and physical loss (smothering). 

All Member States provided at least a qualitative/descriptive judgement of the current status of some (e.g. LT) or all (e.g. EE) of the species/functional groups reported on. Six Member States (DE, DK, EE, FI, LT) have judged some of their species/functional groups to be in good status although for one Member State (PL) the sampling size has decreased significantly (from 24 in 2005 to 4 in 2009) risking the results to be less accurate. As for habitats, some of these judgements (e.g. from DE, LT) have been made even though the species composition/population is reported to be altered in relation to natural conditions. Four Member States (DE, EE, FI, LT) have reported some of their species/functional groups to be not in good status. 

Only a few Member States have not systematically referred to the Habitats and Birds Directives (e.g. LT) or to HELCOM (e.g. DK, LV and PL) in their assessment of species/functional groups.

Ecosystems
Only four Member States (DK, EE, LT, LV) have reported on ecosystems. They usually provide very little and reported on the main pressures. Three Member State (DK, EE, LT) provided a conclusive judgement on the current status of their ecosystems in their paper report. In one of the cases (DK) the assessment was negative, in another other case (EE) the majority of the indicators assessed were considered to be at GES, and in the remaining case (LT) the majority of the indicators assessed were considered not to be at GES.
"	1	Low
BAL	D4	Art 10	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	All Member States have defined environmental targets for the biodiversity descriptors, except LV which has not defined targets for Descriptor 4.                          The level of coherence in the setting of targets and indicators across the Baltic marine region is considered to be moderate. 	"Four Member States (DK, EE, FI and PL) have defined separate targets for D1, D4 and D6. Each of these countries has defined at least two targets per descriptor, with Descriptor 1 generally counting the most targets and Descriptor 6 the least. One Member State (SE) has combined the targets for Descriptors 1 and 4 and reported the targets for Descriptor 6 separately but has reported only four targets in total. One Member State (LV) has reported one target and associated indicators (the same as for the GES definition) for Descriptor 1 and one target for Descriptor 6 but has not reported targets for Descriptor 4. 

Two Member States (DE, LT) have addressed with one set of targets the three descriptors. One of these two Member States (LT) has reported only a single target in their reporting sheets along with a number of specific indicators (mainly the same as their GES indicators). These two countries have reported targets at a low level of detail. 

The biodiversity targets represent a mix of state, impact and pressure targets, with a domination of state and impact targets. The pressures addressed are mainly those related to fishing activities and/or causing physical damage to the seafloor (including selective extraction of species, bottom trawling, by-catch, discards, etc.) in particular in relation to D6. Two Member States (LT, LV) have not included any pressure targets. 

Most Member States (DE, DK, EE, FI, PL and SE) have defined targets/indicators for specific species. The inclusion of these species in the Member States’ targets can be because they are considered sensitive/threatened and in need of protection (e.g. listed species from the Habitats and Birds Directive or from the HELCOM Convention), they have a particular function/ role in the ecosystem (e.g. habitat-forming species, slowly-reproducing species, top predators, etc.), they are particular sensitive to certain pressures (e.g. fishing, by-catch) or they are well-studied and monitored. Examples of such species commonly addressed by the targets are harbour, ringed and grey seals. 

Four of the Member States have addressed the main three species groups in their targets: fish, birds, mammals (DK, EE, FI and PL), one Member State (DE) has focused on birds, mammals and benthic species and one Member State (SE) has focused only on fish. A few Member States have covered shellfish, sometimes as part of the seabed habitat associated communities (DE, DK). None of the Member States have addressed cephalopods. 

In terms of habitat types, all Member States have addressed benthic habitats in a general manner or through the condition of the benthic community, in particular using a number of indices/indicators related to the condition of the benthic community (e.g. BQI). Water column habitats are less frequently covered by the biodiversity targets. Only two Member States (DK, FI) have defined targets related to the planktonic community.

Only three Member States (DE, FI and PL) have included targets that relate to regional, EU or international objectives, such as HELCOM, the Habitats and Birds Directive, the Common Fisheries Policy, the Water Framework Directive or the Convention on Biological Diversity. Two Member States (DK, FI) have defined a target related to the establishment of Marine Protected Areas; one other (DE) has set targets related to resettlements of endangered populations and the creation of migration corridors.

In terms of quantification, four Member States (DK, EE, LT, LV) out of eight have defined thresholds and baselines for their targets and associated indicators but for three of them (EE, LT, LV) they have used the same indicators for their targets as for their GES. Therefore only one Member State (DK) has defined quantitative parameters for targets that should help achieve GES rather than being an expression of GES. 

The other four Member States (DE, FI, Pl and SE) have defined potentially measurable targets and indicators but have come short of setting threshold values and baselines that would make them fully SMART. However, these sets of targets are considered to be more in line with the objectives of the Directive as they are designed to help achieve GES rather than being expressions of GES. "	2	Moderate
BAL	D6	Art 9	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	All Member States have defined GES for Descriptor 6. One Member State (DE) has provided a global definition for D1, D4 and D6, which is only tenuously related to D6. None of the other seven Member States of the marine region have defined GES the same way.              The level of coherence across the Baltic marine region for the definition of Good Environmental Status for Descriptor 6 is low.	"As for Descriptor 4, two Member States (DK, FI) have defined D6 at the level of the criteria for the two criteria of the Commission Decision. The other four Member States (EE, LT, LV, SE) have defined D6 at the level of the indicator, but not necessarily covering all indicators and criteria. Three Member States (EE, LV, PL) have defined D6 only for the second criterion on the condition of the benthic community and have not addressed impacts on the seafloor. 

Three out of the four Member States that have defined GES for criterion 6.1 (DK, FI, SE) refer to the reduction of physical pressures from human activities on the seabed, either directly or indirectly (through reference to impacts) but none provide more information about which specific activities may cause pressure to the seafloor or specify the substrate types that may be impacted. The other Member State (LT) does not refer to activities causing pressure but has included an indicator (under development) on the extent of the area impacted. 

Criterion 6.2 on the condition of the benthic community is much more specified through quantitative indicators. Four Member States (LT, LV, SE, PL) have included the Benthic Quality Index, related to indicator 6.2.2 and to the Water Framework Directive. Another Member State (EE) has included several indices (zoobenthos community index (ZKI), hard bottom index and habitat diversity index of phytobenthic zone (FDI)). Only two Member States (DK, FI) have provided general and unspecific definitions, referring to the functioning of the benthic community, but not using any of the WFD or other indicators that exist on the condition of the benthic community. 

Only one Member State (DK) mentions a baseline, using it in the sense of reference/ prevailing conditions. Two Member States (FI, SE) refer to levels that maintain or safeguard the functioning of the benthic community. The other three Member States (EE, LT, LV) have defined GES through WFD indicators, as mentioned before, and do not provide baselines. "	1	Low
BAL	D6	Art 8 Pressures	Commission	Milieu	2019-09-20	http://ec.europa.eu/environment/marine/eu-coast-and-marine-policy/implementation/pdf/national_reports.zip	The level of coherence in the approaches used for the initial assessments on physical damage and loss across the Baltic marine region is moderate (even though the level of details varies greatly from one Member State to another). 	"Most of the Member States have undertaken an initial assessment on both physical loss and physical damage; only one Member State (LV) has just provided information on physical loss. One Member State (PL) has not reported any information on the pressures in the reporting sheets or the paper report. However, in the reporting sheets, the same Member State (PL) has reported that the main pressure on habitats in all geographic areas is physical loss and smothering. 

Most Member States have covered different types of physical loss and physical damage, albeit at different levels of detail. The information reported by some Member States is comprehensive (e.g. DK), in other cases the information is rather limited (e.g. EE, LV). All Member States have listed the main causes of pressure – the construction and maintenance of ports (physical loss) and trawling fisheries (physical damage) are the most referred to. The impacts of physical loss and physical damage are covered by all Member States but in most cases (DE, EE, FI, LT, LV, SE) with very little detail. 

As a rule, Member States do not refer expressly to WFD reports and only in few cases HELCOM is directly mentioned (e.g. FI, SE). Two Member States (DK, LT) presented clear conclusive judgements on the current status of both physical loss and physical damage, one (FI) reported this type of judgements only for physical damage and other (LV) only for physical loss.

In the reporting sheets, one Member State (DK) reported that less than 1% of their seabed habitats is affected by physical loss; two Member States (EE, LT) reported 1-5%. The remaining Member States did not report anything. For physical damage, two Member State (EE, LT) reported that 1-5% of their seabed habitats is affected and one Member State (DK) reported 75 to 100%. The other Member States did not report anything. "	2	Moderate
